StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,consent,partisanship,heardOfRCV,votedRCV,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,selfreportPlurality,selfreportRCV,comp1_pl,comp1_rcv,comp2_pl,comp2_rcv,comp3_Bwins,what_happens,mandateLib,PrimaryFair,PrimaryFair_DO,PrimaryMandate,PrimaryMandate_DO,feedback,assignmentId,projectId,InfoTreatment,ThirdParty,SecondPartyVS,ThirdPartyVS,Create New Field or Choose From Dropdown...,FL_18_DO,FL_12_DO,FL_15_DO,fairness,mandate,fairness_DO,mandate_DO,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status.y,QueryString,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Gender,Voter Registration,Country Of Residence,Household Income,Race,Employment Status
2025-04-28T10:20:17Z,2025-04-28T10:26:41Z,IP Address,76.242.35.7,100,384,TRUE,2025-04-28T10:26:41Z,30.3007,-81.4421,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,2.859,165.411,166.274,17,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,e73e91a2-cff3-4461-8064-12e9082b7f1c,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:14 AM,04/28/2025 11:26:46 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,63,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$125,000-$149,999",White,Full-time
2025-04-28T10:20:00Z,2025-04-28T10:26:41Z,IP Address,68.8.147.143,100,400,TRUE,2025-04-28T10:26:42Z,33.0893,-117.1153,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,0,0,106.221,0,Perfectly well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,I'm unclear if you have to vote for people in ranked choice. Say there are 3 candidates total. Do you have to rank all 3? Or can you leave people off of it? What happens if you only have 1 choice and left the other 2 off?,1094b644-1d7a-4627-8af4-8e9a0cc92f15,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:59 AM,04/28/2025 11:26:44 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,53,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$60,000-$69,999",White,Full-time
2025-04-28T10:20:13Z,2025-04-28T10:26:44Z,IP Address,185.187.171.24,100,390,TRUE,2025-04-28T10:26:44Z,33.7485,-84.3871,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,Yes,7.132,55.519,57.051,6,Very well,Very well,Candidate A,Candidate A,Candidate A,Not enough information,Not enough information,Not sure/prefer not to answer,NA,Don't know,Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,036a1a08-b792-47e5-aa06-787efb635dec,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_19|FL_20|FL_21,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:07 AM,04/28/2025 11:26:59 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,30,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Male,Architecture and Construction,NA,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Full-time
2025-04-28T10:20:32Z,2025-04-28T10:26:47Z,IP Address,172.59.125.209,100,375,TRUE,2025-04-28T10:26:48Z,35.4312,-97.4934,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Not sure,Not sure,NA,NA,NA,NA,Perfectly well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,99b0ef01-b328-41b4-b6a0-c88ba3052d2e,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:30 AM,04/28/2025 11:26:57 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,30,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Male,Medicine,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Full-time
2025-04-28T10:19:54Z,2025-04-28T10:26:49Z,IP Address,108.11.247.66,100,414,TRUE,2025-04-28T10:26:49Z,40.1788,-77.0047,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,0,0,149.81,0,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,6829b745-533a-428c-bb6d-eff5b1bc977a,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:52 AM,04/28/2025 11:26:51 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,46,"Associate degree (for example: AA, AS)",Male,Information Technology,NA,Something else,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$225,000-$249,999",White,Full-time
2025-04-28T10:21:59Z,2025-04-28T10:26:50Z,IP Address,98.242.179.18,100,290,TRUE,2025-04-28T10:26:50Z,26.0219,-80.3003,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Moderately well,Moderately well,Not enough information,Not enough information,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,5663b093-f59b-4358-9094-354b3c4940ff,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Democrat winning (by RCV rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:09 AM,04/28/2025 11:26:56 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Arts,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$90,000-$99,999",Chinese,Full-time
2025-04-28T10:20:10Z,2025-04-28T10:27:02Z,IP Address,73.129.205.160,100,412,TRUE,2025-04-28T10:27:03Z,39.1546,-75.4953,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Not well at all,Slightly well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,e4bd21ec-aebb-4cf0-a8a4-bb5d3e637a05,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:27:09 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,38,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Science, Technology, Engineering & Mathematics",Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$200,000-$224,999",White,Full-time
2025-04-28T10:19:55Z,2025-04-28T10:27:03Z,IP Address,50.91.24.26,100,428,TRUE,2025-04-28T10:27:03Z,35.3965,-119.1268,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,0,0,214.052,0,Very well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,a3910852-a5cd-485a-ade1-fe48485099b9,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:53 AM,04/28/2025 11:27:07 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$50,000-$59,999",Filipino,Unemployed
2025-04-28T10:20:12Z,2025-04-28T10:27:05Z,IP Address,74.139.201.185,100,412,TRUE,2025-04-28T10:27:05Z,40.0818,-82.9665,EN,0.699999988079071,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Perfectly well,Moderately well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate A,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,6fb8bac7-bbf6-4ab9-95dd-15727eafe9d7,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,44,9,NA,FL_21|FL_20|FL_19,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:03 AM,04/28/2025 11:28:00 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,NA,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$125,000-$149,999",Black or African American,Full-time
2025-04-28T10:20:05Z,2025-04-28T10:27:05Z,IP Address,99.98.218.134,100,420,TRUE,2025-04-28T10:27:05Z,32.8477,-96.7025,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,85.399,93.967,140.899,2,Moderately well,Slightly well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,2c0d9a67-cb69-4cfa-9a53-ee6f7d08962f,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_19|FL_20|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:02 AM,04/28/2025 11:27:15 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,45,"Some college, but no degree",Female,Retail,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$10,000-$19,999",White,Full-time
2025-04-28T10:20:00Z,2025-04-28T10:27:07Z,IP Address,76.38.216.0,100,427,TRUE,2025-04-28T10:27:08Z,42.0825,-75.9004,EN,1,"Yes, I understand and consent to take part in the survey",I would not vote for either one,No,Not sure,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,7db5a59f-8c67-4802-9a6b-3182e07b3234,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_21|FL_20|FL_19,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:59 AM,04/28/2025 11:27:11 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,48,"Some college, but no degree",Female,Other,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$50,000-$59,999",White,Full-time
2025-04-28T10:20:15Z,2025-04-28T10:27:09Z,IP Address,71.60.203.66,100,413,TRUE,2025-04-28T10:27:09Z,40.0778,-80.9788,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,Not sure,27.521,32.073,102.384,2,Very well,Perfectly well,Candidate A,Candidate A,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,Don't know,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,cf98a6b9-54c6-46f5-ac64-39fb7089409f,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,44,9,NA,FL_20|FL_19|FL_21,FL_14,FL_17,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:10 AM,04/28/2025 11:27:11 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,42,"Associate degree (for example: AA, AS)",Female,Retail,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$40,000-$49,999",White,Full-time
2025-04-28T10:20:00Z,2025-04-28T10:27:10Z,IP Address,75.134.68.127,100,429,TRUE,2025-04-28T10:27:10Z,42.1502,-72.6078,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would not vote for either one,Yes,No,1.339,109.796,110.301,35,Moderately well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,Don't know,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,f6fc3747-6e1c-4be6-8ba5-2cb0ebe25325,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_19|FL_20|FL_21,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:58 AM,04/28/2025 11:27:24 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,70,"Some college, but no degree",Female,Retired,Divorced,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$20,000-$29,999",White,Retired
2025-04-28T10:19:52Z,2025-04-28T10:27:17Z,IP Address,24.237.159.156,100,444,TRUE,2025-04-28T10:27:17Z,61.1498,-149.8257,EN,1,"Yes, I understand and consent to take part in the survey",I would not vote for either one,No,Not sure,NA,NA,NA,NA,Moderately well,Slightly well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to the winning candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,0a2f46c0-0788-473f-b582-a8ec9aba83ff,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_20|FL_21|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:27:35 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Associate degree (for example: AA, AS)",Male,Information Technology,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$40,000-$49,999",White,Full-time
2025-04-28T10:23:09Z,2025-04-28T10:27:29Z,IP Address,73.244.70.168,100,260,TRUE,2025-04-28T10:27:29Z,26.5991,-80.1284,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Perfectly well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,594fbde1-375d-472e-bfd6-8a9d20fc711e,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_21|FL_19|FL_20,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:23:07 AM,04/28/2025 11:27:32 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,73,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Widowed,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$30,000-$39,999",White,Retired
2025-04-28T10:20:08Z,2025-04-28T10:27:38Z,IP Address,99.147.119.213,100,450,TRUE,2025-04-28T10:27:39Z,32.4644,-93.7207,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Not sure,Not sure,NA,NA,NA,NA,Moderately well,Slightly well,Candidate A,Not enough information,Not enough information,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,e7630960-04cd-4805-9965-660d7376471d,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:28:26 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,59,High school graduate - high school diploma or the equivalent (for example: GED),Male,"Transportation, Distribution & Logistics",Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",Black or African American,Full-time
2025-04-28T10:19:59Z,2025-04-28T10:28:07Z,IP Address,24.118.127.86,100,487,TRUE,2025-04-28T10:28:07Z,44.9747,-92.7569,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,0,0,301.252,0,Not well at all,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,RCV doesn't seem like a fair system.  The majority should always win.,91e7642d-2a30-4ee5-a377-2462569937fc,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Republican winning (by plurality rules),Don't know,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:58 AM,04/28/2025 11:28:15 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,30,High school graduate - high school diploma or the equivalent (for example: GED),Male,Manufacturing,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$60,000-$69,999",White,Full-time
2025-04-28T10:20:05Z,2025-04-28T10:28:15Z,IP Address,74.140.107.162,100,490,TRUE,2025-04-28T10:28:16Z,40.0732,-82.4017,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,40.323,132.321,135.194,4,Perfectly well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,The study was formatted nicely and the video loaded quickly. The only suggestion I would make is to have the video be a bit smaller to make it easier to scroll to get to the next arrow or perhaps place the next arrow above the video instead of below it.,45bd3f92-3d0b-4f58-b19a-ff5f71a2000e,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:03 AM,04/28/2025 11:28:19 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,36,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$20,000-$29,999",White,Business Owner
2025-04-28T10:19:53Z,2025-04-28T10:28:16Z,IP Address,98.229.50.255,100,503,TRUE,2025-04-28T10:28:16Z,41.6646,-70.3452,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Not sure,No,34.966,155.117,157.078,2,Moderately well,Moderately well,Not enough information,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,N/A,24018fe6-7a52-4c95-a40f-2bb6709081b6,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:48 AM,04/28/2025 11:28:40 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,79,"Some college, but no degree",Male,Retired,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Retired
2025-04-28T10:22:20Z,2025-04-28T10:28:18Z,IP Address,35.134.159.168,100,357,TRUE,2025-04-28T10:28:18Z,38.4321,-90.3896,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Not sure,No,NA,NA,NA,NA,Not well at all,Slightly well,Candidate A,Candidate A,Not sure/prefer not to answer,Candidate A,Candidate B,Not sure/prefer not to answer,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,f9beee02-d48b-45a4-a454-8c3bd9a2f68b,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:28:22 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Full-time
2025-04-28T10:19:59Z,2025-04-28T10:28:32Z,IP Address,172.58.150.194,100,513,TRUE,2025-04-28T10:28:32Z,36.1671,-86.7861,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Not sure/prefer not to answer,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,Don't know,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,bf88f41e-4b9a-4705-9e8c-ca3ca126be72,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_21|FL_19|FL_20,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:57 AM,04/28/2025 11:28:37 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,27,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$50,000-$59,999",White,Full-time
2025-04-28T10:20:48Z,2025-04-28T10:28:45Z,IP Address,73.75.72.170,100,477,TRUE,2025-04-28T10:28:45Z,41.3693,-88.4179,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,12.168,97.737,98.255,4,Perfectly well,Slightly well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,f940cca0-c5a3-47de-86cf-f42c9072d3ff,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:51 AM,04/28/2025 11:28:52 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$70,000-$79,999",White,Business Owner
